
=== PEPE ===
2025-02-01 → 👍 732  👎 585  📊 1317  👍比: 55.58%  👎比: 44.42%  多數: up | 真實: down ❌
2024-08-22 → 👍 241  👎 228  📊 469  👍比: 51.39%  👎比: 48.61%  多數: up | 真實: down ❌
2024-08-23 → 👍 30  👎 34  📊 64  👍比: 46.88%  👎比: 53.12%  多數: down | 真實: down ✅
2024-08-24 → 👍 13  👎 19  📊 32  👍比: 40.62%  👎比: 59.38%  多數: down | 真實: up ❌
2024-08-25 → 👍 20  👎 12  📊 32  👍比: 62.50%  👎比: 37.50%  多數: up | 真實: up ✅
2024-08-26 → 👍 15  👎 12  📊 27  👍比: 55.56%  👎比: 44.44%  多數: up | 真實: down ❌
2024-08-27 → 👍 102  👎 82  📊 184  👍比: 55.43%  👎比: 44.57%  多數: up | 真實: down ❌
2024-08-28 → 👍 278  👎 275  📊 553  👍比: 50.27%  👎比: 49.73%  多數: up | 真實: up ✅
2024-08-29 → 👍 153  👎 120  📊 273  👍比: 56.04%  👎比: 43.96%  多數: up | 真實: down ❌
2024-08-31 → 👍 40  👎 29  📊 69  👍比: 57.97%  👎比: 42.03%  多數: up | 真實: down ❌
2024-09-01 → 👍 76  👎 67  📊 143  👍比: 53.15%  👎比: 46.85%  多數: up | 真實: down ❌
2024-09-02 → 👍 14  👎 12  📊 26  👍比: 53.85%  👎比: 46.15%  多數: up | 真實: down ❌
2024-09-03 → 👍 7  👎 4  📊 11  👍比: 63.64%  👎比: 36.36%  多數: up | 真實: down ❌
2024-09-04 → 👍 29  👎 26  📊 55  👍比: 52.73%  👎比: 47.27%  多數: up | 真實: up ✅
2024-09-05 → 👍 153  👎 124  📊 277  👍比: 55.23%  👎比: 44.77%  多數: up | 真實: up ✅
2024-09-06 → 👍 17  👎 12  📊 29  👍比: 58.62%  👎比: 41.38%  多數: up | 真實: down ❌
2024-09-07 → 👍 9  👎 5  📊 14  👍比: 64.29%  👎比: 35.71%  多數: up | 真實: up ✅
2024-09-08 → 👍 5  👎 3  📊 8  👍比: 62.50%  👎比: 37.50%  多數: up | 真實: down ❌
2024-09-09 → 👍 13  👎 10  📊 23  👍比: 56.52%  👎比: 43.48%  多數: up | 真實: up ✅
2024-09-10 → 👍 16  👎 12  📊 28  👍比: 57.14%  👎比: 42.86%  多數: up | 真實: down ❌
2024-09-12 → 👍 9  👎 15  📊 24  👍比: 37.50%  👎比: 62.50%  多數: down | 真實: up ❌
2024-09-13 → 👍 4  👎 3  📊 7  👍比: 57.14%  👎比: 42.86%  多數: up | 真實: down ❌
2024-09-14 → 👍 21  👎 17  📊 38  👍比: 55.26%  👎比: 44.74%  多數: up | 真實: down ❌
2024-09-16 → 👍 29  👎 21  📊 50  👍比: 58.00%  👎比: 42.00%  多數: up | 真實: up ✅
2024-09-18 → 👍 7  👎 1  📊 8  👍比: 87.50%  👎比: 12.50%  多數: up | 真實: up ✅
2024-09-19 → 👍 54  👎 66  📊 120  👍比: 45.00%  👎比: 55.00%  多數: down | 真實: up ❌
2024-09-20 → 👍 51  👎 62  📊 113  👍比: 45.13%  👎比: 54.87%  多數: down | 真實: up ❌
2024-09-21 → 👍 33  👎 40  📊 73  👍比: 45.21%  👎比: 54.79%  多數: down | 真實: up ❌
2024-09-22 → 👍 13  👎 10  📊 23  👍比: 56.52%  👎比: 43.48%  多數: up | 真實: down ❌
2024-09-23 → 👍 82  👎 84  📊 166  👍比: 49.40%  👎比: 50.60%  多數: down | 真實: down ✅
2024-09-25 → 👍 4  👎 4  📊 8  👍比: 50.00%  👎比: 50.00%  多數: up | 真實: up ✅
2024-09-26 → 👍 9  👎 9  📊 18  👍比: 50.00%  👎比: 50.00%  多數: up | 真實: up ✅
2024-09-27 → 👍 6  👎 1  📊 7  👍比: 85.71%  👎比: 14.29%  多數: up | 真實: up ✅
2024-09-28 → 👍 6  👎 9  📊 15  👍比: 40.00%  👎比: 60.00%  多數: down | 真實: up ❌
2024-09-29 → 👍 5  👎 4  📊 9  👍比: 55.56%  👎比: 44.44%  多數: up | 真實: up ✅
2024-09-30 → 👍 33  👎 46  📊 79  👍比: 41.77%  👎比: 58.23%  多數: down | 真實: down ✅
2024-10-01 → 👍 1388  👎 1223  📊 2611  👍比: 53.16%  👎比: 46.84%  多數: up | 真實: down ❌
2024-10-02 → 👍 764  👎 707  📊 1471  👍比: 51.94%  👎比: 48.06%  多數: up | 真實: up ✅
2024-10-03 → 👍 24  👎 29  📊 53  👍比: 45.28%  👎比: 54.72%  多數: down | 真實: up ❌
2024-10-04 → 👍 20  👎 25  📊 45  👍比: 44.44%  👎比: 55.56%  多數: down | 真實: down ✅
2024-10-05 → 👍 54  👎 55  📊 109  👍比: 49.54%  👎比: 50.46%  多數: down | 真實: up ❌
2024-10-06 → 👍 27  👎 38  📊 65  👍比: 41.54%  👎比: 58.46%  多數: down | 真實: down ✅
2024-10-07 → 👍 77  👎 84  📊 161  👍比: 47.83%  👎比: 52.17%  多數: down | 真實: down ✅
2024-10-08 → 👍 242  👎 275  📊 517  👍比: 46.81%  👎比: 53.19%  多數: down | 真實: down ✅
2024-10-09 → 👍 62  👎 73  📊 135  👍比: 45.93%  👎比: 54.07%  多數: down | 真實: up ❌
2024-10-10 → 👍 201  👎 183  📊 384  👍比: 52.34%  👎比: 47.66%  多數: up | 真實: down ❌
2024-10-11 → 👍 8  👎 4  📊 12  👍比: 66.67%  👎比: 33.33%  多數: up | 真實: up ✅
2024-10-12 → 👍 38  👎 25  📊 63  👍比: 60.32%  👎比: 39.68%  多數: up | 真實: down ❌
2024-10-13 → 👍 49  👎 46  📊 95  👍比: 51.58%  👎比: 48.42%  多數: up | 真實: up ✅
2024-10-14 → 👍 48  👎 29  📊 77  👍比: 62.34%  👎比: 37.66%  多數: up | 真實: up ✅
2024-10-15 → 👍 19  👎 20  📊 39  👍比: 48.72%  👎比: 51.28%  多數: down | 真實: up ❌
2024-10-16 → 👍 131  👎 153  📊 284  👍比: 46.13%  👎比: 53.87%  多數: down | 真實: down ✅
2024-10-17 → 👍 30  👎 25  📊 55  👍比: 54.55%  👎比: 45.45%  多數: up | 真實: up ✅
2024-10-19 → 👍 35  👎 30  📊 65  👍比: 53.85%  👎比: 46.15%  多數: up | 真實: down ❌
2024-10-20 → 👍 3  👎 5  📊 8  👍比: 37.50%  👎比: 62.50%  多數: down | 真實: down ✅
2024-10-22 → 👍 27  👎 25  📊 52  👍比: 51.92%  👎比: 48.08%  多數: up | 真實: up ✅
2024-10-23 → 👍 15  👎 18  📊 33  👍比: 45.45%  👎比: 54.55%  多數: down | 真實: up ❌
2024-10-24 → 👍 34  👎 36  📊 70  👍比: 48.57%  👎比: 51.43%  多數: down | 真實: up ❌
2024-10-25 → 👍 17  👎 22  📊 39  👍比: 43.59%  👎比: 56.41%  多數: down | 真實: down ✅
2024-10-26 → 👍 24  👎 31  📊 55  👍比: 43.64%  👎比: 56.36%  多數: down | 真實: up ❌
2024-10-27 → 👍 87  👎 78  📊 165  👍比: 52.73%  👎比: 47.27%  多數: up | 真實: up ✅
2024-10-28 → 👍 19  👎 13  📊 32  👍比: 59.38%  👎比: 40.62%  多數: up | 真實: down ❌
2024-10-29 → 👍 27  👎 32  📊 59  👍比: 45.76%  👎比: 54.24%  多數: down | 真實: down ✅
2024-10-31 → 👍 7  👎 4  📊 11  👍比: 63.64%  👎比: 36.36%  多數: up | 真實: down ❌
2024-11-01 → 👍 27  👎 18  📊 45  👍比: 60.00%  👎比: 40.00%  多數: up | 真實: down ❌
2024-11-02 → 👍 186  👎 161  📊 347  👍比: 53.60%  👎比: 46.40%  多數: up | 真實: down ❌
2024-11-03 → 👍 11  👎 13  📊 24  👍比: 45.83%  👎比: 54.17%  多數: down | 真實: up ❌
2024-11-05 → 👍 53  👎 55  📊 108  👍比: 49.07%  👎比: 50.93%  多數: down | 真實: up ❌
2024-11-06 → 👍 3075  👎 2797  📊 5872  👍比: 52.37%  👎比: 47.63%  多數: up | 真實: down ❌
2024-11-07 → 👍 2813  👎 2492  📊 5305  👍比: 53.03%  👎比: 46.97%  多數: up | 真實: down ❌
2024-11-08 → 👍 2045  👎 1858  📊 3903  👍比: 52.40%  👎比: 47.60%  多數: up | 真實: down ❌
2024-11-09 → 👍 2349  👎 2208  📊 4557  👍比: 51.55%  👎比: 48.45%  多數: up | 真實: down ❌
2024-11-10 → 👍 2997  👎 2741  📊 5738  👍比: 52.23%  👎比: 47.77%  多數: up | 真實: down ❌
2024-11-11 → 👍 3726  👎 3331  📊 7057  👍比: 52.80%  👎比: 47.20%  多數: up | 真實: up ✅
2024-11-12 → 👍 5098  👎 4500  📊 9598  👍比: 53.12%  👎比: 46.88%  多數: up | 真實: up ✅
2024-11-13 → 👍 6319  👎 5652  📊 11971  👍比: 52.79%  👎比: 47.21%  多數: up | 真實: down ❌
2024-11-14 → 👍 4337  👎 3840  📊 8177  👍比: 53.04%  👎比: 46.96%  多數: up | 真實: down ❌
2024-11-15 → 👍 3169  👎 2940  📊 6109  👍比: 51.87%  👎比: 48.13%  多數: up | 真實: up ✅
2024-11-16 → 👍 2590  👎 2168  📊 4758  👍比: 54.43%  👎比: 45.57%  多數: up | 真實: down ❌
2024-11-17 → 👍 247  👎 209  📊 456  👍比: 54.17%  👎比: 45.83%  多數: up | 真實: down ❌
2024-11-18 → 👍 4513  👎 4360  📊 8873  👍比: 50.86%  👎比: 49.14%  多數: up | 真實: up ✅
2024-11-19 → 👍 641  👎 562  📊 1203  👍比: 53.28%  👎比: 46.72%  多數: up | 真實: up ✅
2024-11-20 → 👍 217  👎 255  📊 472  👍比: 45.97%  👎比: 54.03%  多數: down | 真實: down ✅
2024-11-21 → 👍 132  👎 129  📊 261  👍比: 50.57%  👎比: 49.43%  多數: up | 真實: up ✅
2024-11-22 → 👍 147  👎 141  📊 288  👍比: 51.04%  👎比: 48.96%  多數: up | 真實: up ✅
2024-11-23 → 👍 73  👎 72  📊 145  👍比: 50.34%  👎比: 49.66%  多數: up | 真實: up ✅
2024-11-24 → 👍 16  👎 9  📊 25  👍比: 64.00%  👎比: 36.00%  多數: up | 真實: down ❌
2024-11-25 → 👍 143  👎 116  📊 259  👍比: 55.21%  👎比: 44.79%  多數: up | 真實: down ❌
2024-11-26 → 👍 125  👎 85  📊 210  👍比: 59.52%  👎比: 40.48%  多數: up | 真實: up ✅
2024-11-28 → 👍 3  👎 4  📊 7  👍比: 42.86%  👎比: 57.14%  多數: down | 真實: down ✅
2024-11-29 → 👍 6  👎 6  📊 12  👍比: 50.00%  👎比: 50.00%  多數: up | 真實: up ✅
2024-11-30 → 👍 171  👎 147  📊 318  👍比: 53.77%  👎比: 46.23%  多數: up | 真實: up ✅
2024-12-01 → 👍 2209  👎 2014  📊 4223  👍比: 52.31%  👎比: 47.69%  多數: up | 真實: down ❌
2024-12-02 → 👍 3631  👎 3373  📊 7004  👍比: 51.84%  👎比: 48.16%  多數: up | 真實: down ❌
2024-12-03 → 👍 1429  👎 1353  📊 2782  👍比: 51.37%  👎比: 48.63%  多數: up | 真實: down ❌
2024-12-04 → 👍 307  👎 299  📊 606  👍比: 50.66%  👎比: 49.34%  多數: up | 真實: up ✅
2024-12-05 → 👍 91  👎 86  📊 177  👍比: 51.41%  👎比: 48.59%  多數: up | 真實: down ❌
2024-12-06 → 👍 123  👎 111  📊 234  👍比: 52.56%  👎比: 47.44%  多數: up | 真實: down ❌
2024-12-07 → 👍 110  👎 82  📊 192  👍比: 57.29%  👎比: 42.71%  多數: up | 真實: down ❌
2024-12-08 → 👍 33  👎 30  📊 63  👍比: 52.38%  👎比: 47.62%  多數: up | 真實: up ✅
2024-12-09 → 👍 122  👎 118  📊 240  👍比: 50.83%  👎比: 49.17%  多數: up | 真實: up ✅
2024-12-10 → 👍 50  👎 50  📊 100  👍比: 50.00%  👎比: 50.00%  多數: up | 真實: up ✅
2024-12-11 → 👍 52  👎 48  📊 100  👍比: 52.00%  👎比: 48.00%  多數: up | 真實: up ✅
2024-12-12 → 👍 142  👎 124  📊 266  👍比: 53.38%  👎比: 46.62%  多數: up | 真實: up ✅
2024-12-13 → 👍 54  👎 49  📊 103  👍比: 52.43%  👎比: 47.57%  多數: up | 真實: down ❌
2024-12-14 → 👍 6  👎 8  📊 14  👍比: 42.86%  👎比: 57.14%  多數: down | 真實: up ❌
2024-12-15 → 👍 264  👎 231  📊 495  👍比: 53.33%  👎比: 46.67%  多數: up | 真實: down ❌
2024-12-16 → 👍 19  👎 17  📊 36  👍比: 52.78%  👎比: 47.22%  多數: up | 真實: down ❌
2024-12-17 → 👍 137  👎 142  📊 279  👍比: 49.10%  👎比: 50.90%  多數: down | 真實: up ❌
2024-12-18 → 👍 225  👎 173  📊 398  👍比: 56.53%  👎比: 43.47%  多數: up | 真實: up ✅
2024-12-19 → 👍 73  👎 66  📊 139  👍比: 52.52%  👎比: 47.48%  多數: up | 真實: down ❌
2024-12-20 → 👍 22  👎 22  📊 44  👍比: 50.00%  👎比: 50.00%  多數: up | 真實: down ❌
2024-12-21 → 👍 199  👎 142  📊 341  👍比: 58.36%  👎比: 41.64%  多數: up | 真實: down ❌
2024-12-22 → 👍 230  👎 240  📊 470  👍比: 48.94%  👎比: 51.06%  多數: down | 真實: down ✅
2024-12-23 → 👍 129  👎 130  📊 259  👍比: 49.81%  👎比: 50.19%  多數: down | 真實: down ✅
2024-12-24 → 👍 265  👎 226  📊 491  👍比: 53.97%  👎比: 46.03%  多數: up | 真實: up ✅
2024-12-25 → 👍 262  👎 160  📊 422  👍比: 62.09%  👎比: 37.91%  多數: up | 真實: down ❌
2024-12-26 → 👍 189  👎 180  📊 369  👍比: 51.22%  👎比: 48.78%  多數: up | 真實: down ❌
2024-12-27 → 👍 91  👎 70  📊 161  👍比: 56.52%  👎比: 43.48%  多數: up | 真實: down ❌
2024-12-28 → 👍 150  👎 150  📊 300  👍比: 50.00%  👎比: 50.00%  多數: up | 真實: up ✅
2024-12-29 → 👍 476  👎 471  📊 947  👍比: 50.26%  👎比: 49.74%  多數: up | 真實: down ❌
2024-12-30 → 👍 2191  👎 1987  📊 4178  👍比: 52.44%  👎比: 47.56%  多數: up | 真實: up ✅
2024-12-31 → 👍 2866  👎 2600  📊 5466  👍比: 52.43%  👎比: 47.57%  多數: up | 真實: down ❌
2025-01-01 → 👍 2591  👎 2436  📊 5027  👍比: 51.54%  👎比: 48.46%  多數: up | 真實: down ❌
2025-01-02 → 👍 2697  👎 2410  📊 5107  👍比: 52.81%  👎比: 47.19%  多數: up | 真實: up ✅
2025-01-03 → 👍 3219  👎 2819  📊 6038  👍比: 53.31%  👎比: 46.69%  多數: up | 真實: up ✅
2025-01-04 → 👍 3109  👎 2926  📊 6035  👍比: 51.52%  👎比: 48.48%  多數: up | 真實: down ❌
2025-01-05 → 👍 2555  👎 2232  📊 4787  👍比: 53.37%  👎比: 46.63%  多數: up | 真實: down ❌
2025-01-06 → 👍 3077  👎 2266  📊 5343  👍比: 57.59%  👎比: 42.41%  多數: up | 真實: down ❌
2025-01-07 → 👍 2585  👎 2304  📊 4889  👍比: 52.87%  👎比: 47.13%  多數: up | 真實: up ✅
2025-01-08 → 👍 2330  👎 2105  📊 4435  👍比: 52.54%  👎比: 47.46%  多數: up | 真實: down ❌
2025-01-09 → 👍 2463  👎 2256  📊 4719  👍比: 52.19%  👎比: 47.81%  多數: up | 真實: down ❌
2025-01-10 → 👍 957  👎 914  📊 1871  👍比: 51.15%  👎比: 48.85%  多數: up | 真實: up ✅
2025-01-11 → 👍 2090  👎 1918  📊 4008  👍比: 52.15%  👎比: 47.85%  多數: up | 真實: up ✅
2025-01-12 → 👍 2150  👎 1890  📊 4040  👍比: 53.22%  👎比: 46.78%  多數: up | 真實: down ❌
2025-01-13 → 👍 2185  👎 1975  📊 4160  👍比: 52.52%  👎比: 47.48%  多數: up | 真實: up ✅
2025-01-14 → 👍 2460  👎 2119  📊 4579  👍比: 53.72%  👎比: 46.28%  多數: up | 真實: up ✅
2025-01-15 → 👍 503  👎 333  📊 836  👍比: 60.17%  👎比: 39.83%  多數: up | 真實: up ✅
2025-01-16 → 👍 2030  👎 1690  📊 3720  👍比: 54.57%  👎比: 45.43%  多數: up | 真實: up ✅
2025-01-17 → 👍 2761  👎 2455  📊 5216  👍比: 52.93%  👎比: 47.07%  多數: up | 真實: down ❌
2025-01-18 → 👍 3014  👎 2828  📊 5842  👍比: 51.59%  👎比: 48.41%  多數: up | 真實: up ✅
2025-01-19 → 👍 3523  👎 3144  📊 6667  👍比: 52.84%  👎比: 47.16%  多數: up | 真實: down ❌
2025-01-20 → 👍 2897  👎 2604  📊 5501  👍比: 52.66%  👎比: 47.34%  多數: up | 真實: down ❌
2025-01-21 → 👍 4971  👎 4303  📊 9274  👍比: 53.60%  👎比: 46.40%  多數: up | 真實: up ✅
2025-01-22 → 👍 3359  👎 2758  📊 6117  👍比: 54.91%  👎比: 45.09%  多數: up | 真實: down ❌
2025-01-23 → 👍 718  👎 625  📊 1343  👍比: 53.46%  👎比: 46.54%  多數: up | 真實: down ❌
2025-01-24 → 👍 2167  👎 2020  📊 4187  👍比: 51.76%  👎比: 48.24%  多數: up | 真實: down ❌
2025-01-25 → 👍 1646  👎 1761  📊 3407  👍比: 48.31%  👎比: 51.69%  多數: down | 真實: down ✅
2025-01-26 → 👍 2211  👎 1845  📊 4056  👍比: 54.51%  👎比: 45.49%  多數: up | 真實: down ❌
2025-01-27 → 👍 1873  👎 1692  📊 3565  👍比: 52.54%  👎比: 47.46%  多數: up | 真實: up ✅
2025-01-28 → 👍 968  👎 899  📊 1867  👍比: 51.85%  👎比: 48.15%  多數: up | 真實: down ❌
2025-01-29 → 👍 12  👎 12  📊 24  👍比: 50.00%  👎比: 50.00%  多數: up | 真實: up ✅
2025-01-30 → 👍 58  👎 53  📊 111  👍比: 52.25%  👎比: 47.75%  多數: up | 真實: down ❌
2025-01-31 → 👍 323  👎 240  📊 563  👍比: 57.37%  👎比: 42.63%  多數: up | 真實: down ❌
2025-02-01 → 👍 1868  👎 1755  📊 3623  👍比: 51.56%  👎比: 48.44%  多數: up | 真實: down ❌
2025-02-02 → 👍 1223  👎 1070  📊 2293  👍比: 53.34%  👎比: 46.66%  多數: up | 真實: down ❌
2025-02-03 → 👍 1688  👎 1613  📊 3301  👍比: 51.14%  👎比: 48.86%  多數: up | 真實: up ✅
2025-02-04 → 👍 1614  👎 1392  📊 3006  👍比: 53.69%  👎比: 46.31%  多數: up | 真實: down ❌
2025-02-05 → 👍 1433  👎 1250  📊 2683  👍比: 53.41%  👎比: 46.59%  多數: up | 真實: down ❌
2025-02-06 → 👍 1545  👎 1194  📊 2739  👍比: 56.41%  👎比: 43.59%  多數: up | 真實: down ❌
2025-02-07 → 👍 1539  👎 1410  📊 2949  👍比: 52.19%  👎比: 47.81%  多數: up | 真實: down ❌
2025-02-08 → 👍 1177  👎 1100  📊 2277  👍比: 51.69%  👎比: 48.31%  多數: up | 真實: up ✅
2025-02-09 → 👍 1310  👎 1139  📊 2449  👍比: 53.49%  👎比: 46.51%  多數: up | 真實: up ✅
2025-02-10 → 👍 947  👎 836  📊 1783  👍比: 53.11%  👎比: 46.89%  多數: up | 真實: down ❌
2025-02-11 → 👍 1228  👎 1097  📊 2325  👍比: 52.82%  👎比: 47.18%  多數: up | 真實: down ❌
2025-02-12 → 👍 1220  👎 1207  📊 2427  👍比: 50.27%  👎比: 49.73%  多數: up | 真實: down ❌
2025-02-13 → 👍 1270  👎 1253  📊 2523  👍比: 50.34%  👎比: 49.66%  多數: up | 真實: up ✅
2025-02-14 → 👍 1348  👎 1161  📊 2509  👍比: 53.73%  👎比: 46.27%  多數: up | 真實: up ✅
2025-02-15 → 👍 1193  👎 1034  📊 2227  👍比: 53.57%  👎比: 46.43%  多數: up | 真實: down ❌
2025-02-16 → 👍 1056  👎 962  📊 2018  👍比: 52.33%  👎比: 47.67%  多數: up | 真實: up ✅
2025-02-17 → 👍 1254  👎 1039  📊 2293  👍比: 54.69%  👎比: 45.31%  多數: up | 真實: down ❌
2025-02-18 → 👍 1260  👎 1181  📊 2441  👍比: 51.62%  👎比: 48.38%  多數: up | 真實: down ❌
2025-02-19 → 👍 1884  👎 1707  📊 3591  👍比: 52.46%  👎比: 47.54%  多數: up | 真實: down ❌
2025-02-20 → 👍 740  👎 633  📊 1373  👍比: 53.90%  👎比: 46.10%  多數: up | 真實: down ❌
2025-02-21 → 👍 1306  👎 1215  📊 2521  👍比: 51.80%  👎比: 48.20%  多數: up | 真實: down ❌
2025-02-22 → 👍 1392  👎 974  📊 2366  👍比: 58.83%  👎比: 41.17%  多數: up | 真實: up ✅
2025-02-23 → 👍 1079  👎 994  📊 2073  👍比: 52.05%  👎比: 47.95%  多數: up | 真實: down ❌
2025-02-24 → 👍 1368  👎 1109  📊 2477  👍比: 55.23%  👎比: 44.77%  多數: up | 真實: down ❌
2025-02-25 → 👍 1258  👎 1148  📊 2406  👍比: 52.29%  👎比: 47.71%  多數: up | 真實: down ❌
2025-02-26 → 👍 210  👎 180  📊 390  👍比: 53.85%  👎比: 46.15%  多數: up | 真實: up ✅
2025-02-27 → 👍 1024  👎 870  📊 1894  👍比: 54.07%  👎比: 45.93%  多數: up | 真實: up ✅
2025-02-28 → 👍 1113  👎 1001  📊 2114  👍比: 52.65%  👎比: 47.35%  多數: up | 真實: down ❌
2025-03-01 → 👍 153  👎 158  📊 311  👍比: 49.20%  👎比: 50.80%  多數: down | 真實: up ❌
2025-03-02 → 👍 1549  👎 1480  📊 3029  👍比: 51.14%  👎比: 48.86%  多數: up | 真實: down ❌
2025-03-03 → 👍 1676  👎 1454  📊 3130  👍比: 53.55%  👎比: 46.45%  多數: up | 真實: up ✅
2025-03-04 → 👍 333  👎 251  📊 584  👍比: 57.02%  👎比: 42.98%  多數: up | 真實: down ❌
2025-03-05 → 👍 1357  👎 1191  📊 2548  👍比: 53.26%  👎比: 46.74%  多數: up | 真實: down ❌
2025-03-06 → 👍 1604  👎 974  📊 2578  👍比: 62.22%  👎比: 37.78%  多數: up | 真實: down ❌
2025-03-07 → 👍 1399  👎 1152  📊 2551  👍比: 54.84%  👎比: 45.16%  多數: up | 真實: down ❌
2025-03-08 → 👍 970  👎 882  📊 1852  👍比: 52.38%  👎比: 47.62%  多數: up | 真實: down ❌
2025-03-09 → 👍 1277  👎 1073  📊 2350  👍比: 54.34%  👎比: 45.66%  多數: up | 真實: up ✅
2025-03-10 → 👍 1155  👎 1027  📊 2182  👍比: 52.93%  👎比: 47.07%  多數: up | 真實: down ❌
2025-03-11 → 👍 1144  👎 1133  📊 2277  👍比: 50.24%  👎比: 49.76%  多數: up | 真實: up ✅
2025-03-12 → 👍 1117  👎 1028  📊 2145  👍比: 52.07%  👎比: 47.93%  多數: up | 真實: up ✅
2025-03-13 → 👍 174  👎 145  📊 319  👍比: 54.55%  👎比: 45.45%  多數: up | 真實: up ✅
2025-03-14 → 👍 598  👎 497  📊 1095  👍比: 54.61%  👎比: 45.39%  多數: up | 真實: up ✅
2025-03-15 → 👍 1174  👎 1049  📊 2223  👍比: 52.81%  👎比: 47.19%  多數: up | 真實: down ❌
2025-03-16 → 👍 942  👎 828  📊 1770  👍比: 53.22%  👎比: 46.78%  多數: up | 真實: up ✅
2025-03-17 → 👍 1090  👎 782  📊 1872  👍比: 58.23%  👎比: 41.77%  多數: up | 真實: down ❌
2025-03-18 → 👍 860  👎 780  📊 1640  👍比: 52.44%  👎比: 47.56%  多數: up | 真實: up ✅
2025-03-19 → 👍 848  👎 620  📊 1468  👍比: 57.77%  👎比: 42.23%  多數: up | 真實: up ✅
2025-03-20 → 👍 999  👎 854  📊 1853  👍比: 53.91%  👎比: 46.09%  多數: up | 真實: up ✅
2025-03-21 → 👍 475  👎 454  📊 929  👍比: 51.13%  👎比: 48.87%  多數: up | 真實: down ❌
2025-03-22 → 👍 28  👎 18  📊 46  👍比: 60.87%  👎比: 39.13%  多數: up | 真實: up ✅
2025-03-23 → 👍 631  👎 598  📊 1229  👍比: 51.34%  👎比: 48.66%  多數: up | 真實: up ✅
2025-03-24 → 👍 1751  👎 1517  📊 3268  👍比: 53.58%  👎比: 46.42%  多數: up | 真實: down ❌
2025-03-25 → 👍 1758  👎 1625  📊 3383  👍比: 51.97%  👎比: 48.03%  多數: up | 真實: up ✅
2025-03-26 → 👍 1121  👎 1027  📊 2148  👍比: 52.19%  👎比: 47.81%  多數: up | 真實: up ✅
2025-03-27 → 👍 1595  👎 1882  📊 3477  👍比: 45.87%  👎比: 54.13%  多數: down | 真實: down ✅
2025-03-28 → 👍 1305  👎 1103  📊 2408  👍比: 54.19%  👎比: 45.81%  多數: up | 真實: down ❌
2025-03-29 → 👍 977  👎 1051  📊 2028  👍比: 48.18%  👎比: 51.82%  多數: down | 真實: down ✅
2025-03-30 → 👍 436  👎 448  📊 884  👍比: 49.32%  👎比: 50.68%  多數: down | 真實: down ✅
2025-03-31 → 👍 1311  👎 1938  📊 3249  👍比: 40.35%  👎比: 59.65%  多數: down | 真實: up ❌
2025-04-01 → 👍 1573  👎 1828  📊 3401  👍比: 46.25%  👎比: 53.75%  多數: down | 真實: down ✅
2025-04-02 → 👍 1477  👎 1339  📊 2816  👍比: 52.45%  👎比: 47.55%  多數: up | 真實: up ✅
2025-04-03 → 👍 1100  👎 1409  📊 2509  👍比: 43.84%  👎比: 56.16%  多數: down | 真實: up ❌
2025-04-04 → 👍 1305  👎 1525  📊 2830  👍比: 46.11%  👎比: 53.89%  多數: down | 真實: up ❌
2025-04-05 → 👍 1253  👎 1098  📊 2351  👍比: 53.30%  👎比: 46.70%  多數: up | 真實: down ❌
2025-04-06 → 👍 1275  👎 1079  📊 2354  👍比: 54.16%  👎比: 45.84%  多數: up | 真實: down ❌
2025-04-07 → 👍 1314  👎 1197  📊 2511  👍比: 52.33%  👎比: 47.67%  多數: up | 真實: down ❌
2025-04-08 → 👍 1143  👎 1259  📊 2402  👍比: 47.59%  👎比: 52.41%  多數: down | 真實: up ❌
2025-04-09 → 👍 1603  👎 1524  📊 3127  👍比: 51.26%  👎比: 48.74%  多數: up | 真實: up ✅
2025-04-10 → 👍 1695  👎 1686  📊 3381  👍比: 50.13%  👎比: 49.87%  多數: up | 真實: down ❌
2025-04-11 → 👍 1462  👎 1328  📊 2790  👍比: 52.40%  👎比: 47.60%  多數: up | 真實: up ✅
2025-04-12 → 👍 1235  👎 1118  📊 2353  👍比: 52.49%  👎比: 47.51%  多數: up | 真實: down ❌
2025-04-13 → 👍 1053  👎 1164  📊 2217  👍比: 47.50%  👎比: 52.50%  多數: down | 真實: down ✅
2025-04-14 → 👍 1215  👎 1333  📊 2548  👍比: 47.68%  👎比: 52.32%  多數: down | 真實: down ✅
2025-04-15 → 👍 1488  👎 1391  📊 2879  👍比: 51.68%  👎比: 48.32%  多數: up | 真實: up ✅
2025-04-16 → 👍 1185  👎 1073  📊 2258  👍比: 52.48%  👎比: 47.52%  多數: up | 真實: up ✅
2025-04-17 → 👍 1081  👎 995  📊 2076  👍比: 52.07%  👎比: 47.93%  多數: up | 真實: up ✅
2025-04-18 → 👍 1122  👎 991  📊 2113  👍比: 53.10%  👎比: 46.90%  多數: up | 真實: up ✅
2025-04-19 → 👍 960  👎 892  📊 1852  👍比: 51.84%  👎比: 48.16%  多數: up | 真實: down ❌
2025-04-20 → 👍 1326  👎 1277  📊 2603  👍比: 50.94%  👎比: 49.06%  多數: up | 真實: down ❌
2025-04-21 → 👍 1674  👎 1480  📊 3154  👍比: 53.08%  👎比: 46.92%  多數: up | 真實: up ✅
2025-04-22 → 👍 1516  👎 1259  📊 2775  👍比: 54.63%  👎比: 45.37%  多數: up | 真實: up ✅
